RESORT	BUSINESS_DATE	CHAR_BUSINESS_DATE	MARKET_CODE	CF_MASTER_SEQ	GROUP_NAME	S_REV_MKT	S_DEF_ROOMS_MKT	S_FB_REV_MKT	S_MISC_REV_MKT	MKT_RESORT_ROOM	GUEST_MKT	TOT_ARR_MKT	PER_OCC_MKT	PER_DOUBLE_MKT	DOUBLE_OCC_MKT	SINGLE_OCC_MKT	GUEST_DAY	ARRIVAL_DAY	ARRIVAL_MKT	TOT_ARR_DAY	PER_OCC_DAY	PER_DOUBLE_OCC_DAY	SINGLE_OCC_DAY	S_MISC_REV_DAY	DAY_RESORT_ROOM	S_FB_REV_DAY	DOUBLE_OCC_DAY	S_REV_DAY	S_DEF_ROOMS_DAY	ARR_TODAY	NO_DEFINITE_ROOMS	IN_GUEST	OCC_SINGLE	DOUBLE_OCC	REVENUE	FB_REV	OTHER_REV	TOTAL_REVENUE	RESORT_ROOM	PER_OCC	GET_ARR	MULTI_OCC_PER
Hotel1	2-Jan-20	1/2/20	CONT	CONT	CONT	349.04	2	0	92.78	42456	2	174.52	0.004710759	0	0	2	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-20	1/2/20	DISC	DISC	DISC	442456.06	2646	0	160059.31	42456	3504	167.216954	6.23233465	1.7971547	763	1883	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	6	11	1	5	883.92	0	392.93	1276.85	116	5.17241379	147.32	4.31034483
Hotel1	2-Jan-20	1/2/20	GASSOC	GASSOC	GASSOC	80345.5	273	0	2748.05	42456	271	294.305861	0.643018655	0	0	273	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-20	1/2/20	GCOR	GCOR	GCOR	595351.68	1140	298910.89	148320.21	42456	1145	522.238316	2.68513284	0.032975316	14	1126	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	31	31	31	0	10039	0	243	10282	116	26.7241379	323.8387097	0
Hotel1	2-Jan-20	1/2/20	GSMERF	GSMERF	GSMERF	9738	32	0	1482.78	42456	32	304.3125	0.07537215	0	0	32	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-20	1/2/20	HOUSE	HOUSE	HOUSE	0	0	225901.84	12037.52	42456	0	0	0	0	0	0	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	0	0	0	0	0	0	32.98	32.98	116	0	0	0
Hotel1	2-Jan-20	1/2/20	NEG	NEG	NEG	867483.64	2040	33168.2	38961.63	42456	2191	425.237078	4.80497456	0.365083852	155	1885	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	2	3	1	1	470.7	0	-4	466.7	116	1.72413793	235.35	0.862068966
Hotel1	2-Jan-20	1/2/20	PSBY	PSBY	PSBY	0	0	0	0	42456	0	0	0	0	0	0	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-20	1/2/20	QUAL	QUAL	QUAL	51252.34	238	0	8793.98	42456	327	215.345966	0.560580366	0.186074995	79	159	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	0	0	0	0	0	0	165	165	116	0	0	0
Hotel1	2-Jan-20	1/2/20	RETAIL	RETAIL	RETAIL	783339.36	3912	750	235618.06	42456	5879	200.240123	9.21424534	4.15960053	1766	2146	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	14	26	5	9	2556.95	0	722.56	3279.51	116	12.0689655	182.6392857	7.75862069
Hotel1	2-Jan-20	1/2/20	WHOL	WHOL	WHOL	4355.45	26	0	1049.34	42456	37	167.517308	0.061239872	0.025909177	11	15	71	0	0	263.218302	45.6896552	12.9310345	38	1552.47	116	0	15	13950.57	53	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-20	1/3/20	COMP	COMP	COMP	0	114	0	414.87	42456	115	0	0.268513284	0.00235538	1	113	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-20	1/3/20	CONT	CONT	CONT	349.04	2	0	92.78	42456	2	174.52	0.004710759	0	0	2	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-20	1/3/20	DISC	DISC	DISC	442456.06	2646	0	160059.31	42456	3504	167.216954	6.23233465	1.7971547	763	1883	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	12	23	3	9	1452.31	0	366.29	1818.6	116	10.3448276	121.0258333	7.75862069
Hotel1	3-Jan-20	1/3/20	GASSOC	GASSOC	GASSOC	80345.5	273	0	2748.05	42456	271	294.305861	0.643018655	0	0	273	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	3	3	3	0	558	0	0	558	116	2.5862069	186	0
Hotel1	3-Jan-20	1/3/20	GCOR	GCOR	GCOR	595351.68	1140	298910.89	148320.21	42456	1145	522.238316	2.68513284	0.032975316	14	1126	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	28	28	28	0	9212	0	123	9335	116	24.137931	329	0
Hotel1	3-Jan-20	1/3/20	GSMERF	GSMERF	GSMERF	9738	32	0	1482.78	42456	32	304.3125	0.07537215	0	0	32	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-20	1/3/20	HOUSE	HOUSE	HOUSE	0	0	225901.84	12037.52	42456	0	0	0	0	0	0	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	0	0	0	0	0	0	45.79	45.79	116	0	0	0
Hotel1	3-Jan-20	1/3/20	NEG	NEG	NEG	867483.64	2040	33168.2	38961.63	42456	2191	425.237078	4.80497456	0.365083852	155	1885	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	5	8	2	3	746.84	0	29	775.84	116	4.31034483	149.368	2.5862069
Hotel1	3-Jan-20	1/3/20	PSBY	PSBY	PSBY	0	0	0	0	42456	0	0	0	0	0	0	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-20	1/3/20	QUAL	QUAL	QUAL	51252.34	238	0	8793.98	42456	327	215.345966	0.560580366	0.186074995	79	159	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-20	1/3/20	RETAIL	RETAIL	RETAIL	783339.36	3912	750	235618.06	42456	5879	200.240123	9.21424534	4.15960053	1766	2146	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	25	50	6	19	3266.67	0	1833.33	5100	116	21.5517241	130.6668	16.3793103
Hotel1	3-Jan-20	1/3/20	WHOL	WHOL	WHOL	4355.45	26	0	1049.34	42456	37	167.517308	0.061239872	0.025909177	11	15	112	0	0	208.709863	62.9310345	26.7241379	42	2397.41	116	0	31	15235.82	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-20	1/4/20	COMP	COMP	COMP	0	114	0	414.87	42456	115	0	0.268513284	0.00235538	1	113	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	1	2	0	1	0	0	0	0	116	0.862068966	0	0.862068966
Hotel1	4-Jan-20	1/4/20	CONT	CONT	CONT	349.04	2	0	92.78	42456	2	174.52	0.004710759	0	0	2	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-20	1/4/20	DISC	DISC	DISC	442456.06	2646	0	160059.31	42456	3504	167.216954	6.23233465	1.7971547	763	1883	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	19	39	4	15	2620.66	0	713.34	3334	116	16.3793103	137.9294737	12.9310345
Hotel1	4-Jan-20	1/4/20	GASSOC	GASSOC	GASSOC	80345.5	273	0	2748.05	42456	271	294.305861	0.643018655	0	0	273	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	7	7	7	0	1953	0	279	2232	116	6.03448276	279	0
Hotel1	4-Jan-20	1/4/20	GCOR	GCOR	GCOR	595351.68	1140	298910.89	148320.21	42456	1145	522.238316	2.68513284	0.032975316	14	1126	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	29	29	29	0	9566	0	244	9810	116	25	329.862069	0
Hotel1	4-Jan-20	1/4/20	GSMERF	GSMERF	GSMERF	9738	32	0	1482.78	42456	32	304.3125	0.07537215	0	0	32	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-20	1/4/20	HOUSE	HOUSE	HOUSE	0	0	225901.84	12037.52	42456	0	0	0	0	0	0	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	0	0	0	0	0	0	25.61	25.61	116	0	0	0
Hotel1	4-Jan-20	1/4/20	NEG	NEG	NEG	867483.64	2040	33168.2	38961.63	42456	2191	425.237078	4.80497456	0.365083852	155	1885	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	5	8	2	3	781.12	0	58	839.12	116	4.31034483	156.224	2.5862069
Hotel1	4-Jan-20	1/4/20	PSBY	PSBY	PSBY	0	0	0	0	42456	0	0	0	0	0	0	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-20	1/4/20	QUAL	QUAL	QUAL	51252.34	238	0	8793.98	42456	327	215.345966	0.560580366	0.186074995	79	159	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-20	1/4/20	RETAIL	RETAIL	RETAIL	783339.36	3912	750	235618.06	42456	5879	200.240123	9.21424534	4.15960053	1766	2146	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	23	46	7	16	3167.88	0	1123.78	4291.66	116	19.8275862	137.733913	13.7931034
Hotel1	4-Jan-20	1/4/20	WHOL	WHOL	WHOL	4355.45	26	0	1049.34	42456	37	167.517308	0.061239872	0.025909177	11	15	131	0	0	215.34119	72.4137931	30.1724138	49	2443.73	116	0	35	18088.66	84	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-20	1/5/20	COMP	COMP	COMP	0	114	0	414.87	42456	115	0	0.268513284	0.00235538	1	113	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-20	1/5/20	CONT	CONT	CONT	349.04	2	0	92.78	42456	2	174.52	0.004710759	0	0	2	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-20	1/5/20	DISC	DISC	DISC	442456.06	2646	0	160059.31	42456	3504	167.216954	6.23233465	1.7971547	763	1883	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	21	30	13	8	3131.48	0	954.46	4085.94	116	18.1034483	149.1180952	6.89655172
Hotel1	5-Jan-20	1/5/20	GASSOC	GASSOC	GASSOC	80345.5	273	0	2748.05	42456	271	294.305861	0.643018655	0	0	273	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	16	16	16	0	4185	0	10	4195	116	13.7931034	261.5625	0
Hotel1	5-Jan-20	1/5/20	GCOR	GCOR	GCOR	595351.68	1140	298910.89	148320.21	42456	1145	522.238316	2.68513284	0.032975316	14	1126	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	0	0	0	0	0	0	314.79	314.79	116	0	0	0
Hotel1	5-Jan-20	1/5/20	GSMERF	GSMERF	GSMERF	9738	32	0	1482.78	42456	32	304.3125	0.07537215	0	0	32	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-20	1/5/20	HOUSE	HOUSE	HOUSE	0	0	225901.84	12037.52	42456	0	0	0	0	0	0	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-20	1/5/20	NEG	NEG	NEG	867483.64	2040	33168.2	38961.63	42456	2191	425.237078	4.80497456	0.365083852	155	1885	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	15	16	14	1	2475.58	0	632.75	3108.33	116	12.9310345	165.0386667	0.862068966
Hotel1	5-Jan-20	1/5/20	PSBY	PSBY	PSBY	0	0	0	0	42456	0	0	0	0	0	0	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-20	1/5/20	QUAL	QUAL	QUAL	51252.34	238	0	8793.98	42456	327	215.345966	0.560580366	0.186074995	79	159	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	1	1	1	0	183.6	0	29	212.6	116	0.862068966	183.6	0
Hotel1	5-Jan-20	1/5/20	RETAIL	RETAIL	RETAIL	783339.36	3912	750	235618.06	42456	5879	200.240123	9.21424534	4.15960053	1766	2146	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	27	41	16	11	4351.47	0	1138.51	5489.98	116	23.2758621	161.1655556	9.48275862
Hotel1	5-Jan-20	1/5/20	WHOL	WHOL	WHOL	4355.45	26	0	1049.34	42456	37	167.517308	0.061239872	0.025909177	11	15	104	0	0	179.089125	68.9655172	17.2413793	60	3079.51	116	0	20	14327.13	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-20	1/6/20	COMP	COMP	COMP	0	114	0	414.87	42456	115	0	0.268513284	0.00235538	1	113	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	4	4	4	0	0	0	15	15	116	3.44827586	0	0
Hotel1	6-Jan-20	1/6/20	CONT	CONT	CONT	349.04	2	0	92.78	42456	2	174.52	0.004710759	0	0	2	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-20	1/6/20	DISC	DISC	DISC	442456.06	2646	0	160059.31	42456	3504	167.216954	6.23233465	1.7971547	763	1883	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	20	26	15	5	4958.18	0	1106.83	6065.01	116	17.2413793	247.909	4.31034483
Hotel1	6-Jan-20	1/6/20	GASSOC	GASSOC	GASSOC	80345.5	273	0	2748.05	42456	271	294.305861	0.643018655	0	0	273	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	16	16	16	0	4185	0	85	4270	116	13.7931034	261.5625	0
Hotel1	6-Jan-20	1/6/20	GCOR	GCOR	GCOR	595351.68	1140	298910.89	148320.21	42456	1145	522.238316	2.68513284	0.032975316	14	1126	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-20	1/6/20	GSMERF	GSMERF	GSMERF	9738	32	0	1482.78	42456	32	304.3125	0.07537215	0	0	32	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-20	1/6/20	HOUSE	HOUSE	HOUSE	0	0	225901.84	12037.52	42456	0	0	0	0	0	0	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	0	0	0	0	0	1000	25	1025	116	0	0	0
Hotel1	6-Jan-20	1/6/20	NEG	NEG	NEG	867483.64	2040	33168.2	38961.63	42456	2191	425.237078	4.80497456	0.365083852	155	1885	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	42	42	42	0	11068.08	0	1048.78	12116.86	116	36.2068966	263.5257143	0
Hotel1	6-Jan-20	1/6/20	PSBY	PSBY	PSBY	0	0	0	0	42456	0	0	0	0	0	0	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-20	1/6/20	QUAL	QUAL	QUAL	51252.34	238	0	8793.98	42456	327	215.345966	0.560580366	0.186074995	79	159	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	1	1	1	0	219.6	0	29	248.6	116	0.862068966	219.6	0
Hotel1	6-Jan-20	1/6/20	RETAIL	RETAIL	RETAIL	783339.36	3912	750	235618.06	42456	5879	200.240123	9.21424534	4.15960053	1766	2146	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	23	33	15	8	6105.88	0	1229.89	7335.77	116	19.8275862	265.4730435	6.89655172
Hotel1	6-Jan-20	1/6/20	WHOL	WHOL	WHOL	4355.45	26	0	1049.34	42456	37	167.517308	0.061239872	0.025909177	11	15	122	0	0	250.346604	91.3793103	11.2068966	93	3539.5	116	1000	13	26536.74	106	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-20	1/7/20	COMP	COMP	COMP	0	114	0	414.87	42456	115	0	0.268513284	0.00235538	1	113	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	2	2	2	0	0	0	16	16	116	1.72413793	0	0
Hotel1	7-Jan-20	1/7/20	CONT	CONT	CONT	349.04	2	0	92.78	42456	2	174.52	0.004710759	0	0	2	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-20	1/7/20	DISC	DISC	DISC	442456.06	2646	0	160059.31	42456	3504	167.216954	6.23233465	1.7971547	763	1883	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	20	26	15	5	5207.14	0	610.78	5817.92	116	17.2413793	260.357	4.31034483
Hotel1	7-Jan-20	1/7/20	GASSOC	GASSOC	GASSOC	80345.5	273	0	2748.05	42456	271	294.305861	0.643018655	0	0	273	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	12	12	12	0	3069	0	13	3082	116	10.3448276	255.75	0
Hotel1	7-Jan-20	1/7/20	GCOR	GCOR	GCOR	595351.68	1140	298910.89	148320.21	42456	1145	522.238316	2.68513284	0.032975316	14	1126	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	12	12	12	0	2813	0	442	3255	116	10.3448276	234.4166667	0
Hotel1	7-Jan-20	1/7/20	GSMERF	GSMERF	GSMERF	9738	32	0	1482.78	42456	32	304.3125	0.07537215	0	0	32	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-20	1/7/20	HOUSE	HOUSE	HOUSE	0	0	225901.84	12037.52	42456	0	0	0	0	0	0	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	0	0	0	0	0	0	57.82	57.82	116	0	0	0
Hotel1	7-Jan-20	1/7/20	NEG	NEG	NEG	867483.64	2040	33168.2	38961.63	42456	2191	425.237078	4.80497456	0.365083852	155	1885	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	40	40	40	0	10874.99	0	501.78	11376.77	116	34.4827586	271.87475	0
Hotel1	7-Jan-20	1/7/20	PSBY	PSBY	PSBY	0	0	0	0	42456	0	0	0	0	0	0	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-20	1/7/20	QUAL	QUAL	QUAL	51252.34	238	0	8793.98	42456	327	215.345966	0.560580366	0.186074995	79	159	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	1	1	1	0	296.1	0	29	325.1	116	0.862068966	296.1	0
Hotel1	7-Jan-20	1/7/20	RETAIL	RETAIL	RETAIL	783339.36	3912	750	235618.06	42456	5879	200.240123	9.21424534	4.15960053	1766	2146	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	26	34	18	8	6916.03	0	1242.34	8158.37	116	22.4137931	266.0011538	6.89655172
Hotel1	7-Jan-20	1/7/20	WHOL	WHOL	WHOL	4355.45	26	0	1049.34	42456	37	167.517308	0.061239872	0.025909177	11	15	127	0	0	258.196991	97.4137931	11.2068966	100	2912.72	116	0	13	29176.26	113	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	8-Jan-20	1/8/20	COMP	COMP	COMP	0	114	0	414.87	42456	115	0	0.268513284	0.00235538	1	113	116	0	0	230.516214	88.7931034	10.3448276	91	2087.42	116	0	12	23743.17	103	0	2	2	2	0	0	0	0	0	116	1.72413793	0	0
Hotel1	8-Jan-20	1/8/20	CONT	CONT	CONT	349.04	2	0	92.78	42456	2	174.52	0.004710759	0	0	2	116	0	0	230.516214	88.7931034	10.3448276	91	2087.42	116	0	12	23743.17	103	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	8-Jan-20	1/8/20	DISC	DISC	DISC	442456.06	2646	0	160059.31	42456	3504	167.216954	6.23233465	1.7971547	763	1883	116	0	0	230.516214	88.7931034	10.3448276	91	2087.42	116	0	12	23743.17	103	0	22	28	17	5	4538.71	0	525.25	5063.96	116	18.9655172	206.305	4.31034483
Hotel1	8-Jan-20	1/8/20	GASSOC	GASSOC	GASSOC	80345.5	273	0	2748.05	42456	271	294.305861	0.643018655	0	0	273	116	0	0	230.516214	88.7931034	10.3448276	91	2087.42	116	0	12	23743.17	103	0	7	7	7	0	1953	0	-80	1873	116	6.03448276	279	0
