RESORT	BUSINESS_DATE	CHAR_BUSINESS_DATE	MARKET_CODE	CF_MASTER_SEQ	GROUP_NAME	S_REV_MKT	S_DEF_ROOMS_MKT	S_FB_REV_MKT	S_MISC_REV_MKT	MKT_RESORT_ROOM	GUEST_MKT	TOT_ARR_MKT	PER_OCC_MKT	PER_DOUBLE_MKT	DOUBLE_OCC_MKT	SINGLE_OCC_MKT	GUEST_DAY	ARRIVAL_DAY	ARRIVAL_MKT	TOT_ARR_DAY	PER_OCC_DAY	PER_DOUBLE_OCC_DAY	SINGLE_OCC_DAY	S_MISC_REV_DAY	DAY_RESORT_ROOM	S_FB_REV_DAY	DOUBLE_OCC_DAY	S_REV_DAY	S_DEF_ROOMS_DAY	ARR_TODAY	NO_DEFINITE_ROOMS	IN_GUEST	OCC_SINGLE	DOUBLE_OCC	REVENUE	FB_REV	OTHER_REV	TOTAL_REVENUE	RESORT_ROOM	PER_OCC	GET_ARR	MULTI_OCC_PER
Hotel1	1-Jan-19	1/1/19	COMP	COMP	COMP	209	138	0	1893.06	42340	154	1.51449275	0.325932924	0.028341993	12	126	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	2	2	2	0	0	0	0	0	116	1.72413793	0	0
Hotel1	1-Jan-19	1/1/19	CONT	CONT	CONT	0	0	0	0	42340	0	0	0	0	0	0	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Jan-19	1/1/19	DISC	DISC	DISC	1894684.74	7960	0	332390.83	42340	13111	238.025721	18.8001889	9.22531885	3906	4054	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	14	37	2	12	3165.59	0	465.57	3631.16	116	12.0689655	226.1135714	10.3448276
Hotel1	1-Jan-19	1/1/19	GASSOC	GASSOC	GASSOC	807051.25	2401	63950	23092.44	42340	2405	336.131299	5.67076051	0.018894662	8	2393	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Jan-19	1/1/19	GCOR	GCOR	GCOR	2434712.7	5972	1384429.36	154960.33	42340	5966	407.687994	14.1048654	0.087387813	37	5935	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	1	1	1	0	169	0	25	194	116	0.862068966	169	0
Hotel1	1-Jan-19	1/1/19	GSMERF	GSMERF	GSMERF	44043	189	2241	3490.39	42340	204	233.031746	0.446386396	0.047236656	20	169	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Jan-19	1/1/19	GWHOL	GWHOL	GWHOL	22661	69	0	351	42340	69	328.42029	0.162966462	0	0	69	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Jan-19	1/1/19	HOUSE	HOUSE	HOUSE	0	0	2919.2	31716.81	42340	0	0	0	0	0	0	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	0	0	0	0	0	0	45.02	45.02	116	0	0	0
Hotel1	1-Jan-19	1/1/19	NEG	NEG	NEG	3380123.82	9502	17761.05	159889.14	42340	9993	355.727617	22.4421351	1.09589041	464	9038	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	3	5	1	2	745.6	0	0	745.6	116	2.5862069	248.5333333	1.72413793
Hotel1	1-Jan-19	1/1/19	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Jan-19	1/1/19	QUAL	QUAL	QUAL	262270.31	941	0	30798.61	42340	1101	278.714463	2.22248465	0.375531412	159	782	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	1	2	0	1	185	0	11	196	116	0.862068966	185	0.862068966
Hotel1	1-Jan-19	1/1/19	RETAIL	RETAIL	RETAIL	2826041.72	9471	0	448704.84	42340	15071	298.388947	22.3689183	10.6542277	4511	4960	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	18	39	6	12	4274.84	0	1108.14	5382.98	116	15.5172414	237.4911111	10.3448276
Hotel1	1-Jan-19	1/1/19	WHOL	WHOL	WHOL	60361.6	262	0	8927.98	42340	454	230.387786	0.618800189	0.413320737	175	87	86	0	0	218.975128	33.6206897	23.2758621	12	1654.73	116	0	27	8540.03	39	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-19	1/2/19	COMP	COMP	COMP	209	138	0	1893.06	42340	154	1.51449275	0.325932924	0.028341993	12	126	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	1	1	1	0	0	0	0	0	116	0.862068966	0	0
Hotel1	2-Jan-19	1/2/19	CONT	CONT	CONT	0	0	0	0	42340	0	0	0	0	0	0	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-19	1/2/19	DISC	DISC	DISC	1894684.74	7960	0	332390.83	42340	13111	238.025721	18.8001889	9.22531885	3906	4054	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	12	25	4	8	2284.99	0	494.06	2779.05	116	10.3448276	190.4158333	6.89655172
Hotel1	2-Jan-19	1/2/19	GASSOC	GASSOC	GASSOC	807051.25	2401	63950	23092.44	42340	2405	336.131299	5.67076051	0.018894662	8	2393	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-19	1/2/19	GCOR	GCOR	GCOR	2434712.7	5972	1384429.36	154960.33	42340	5966	407.687994	14.1048654	0.087387813	37	5935	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	29	29	29	0	9251	0	356	9607	116	25	319	0
Hotel1	2-Jan-19	1/2/19	GSMERF	GSMERF	GSMERF	44043	189	2241	3490.39	42340	204	233.031746	0.446386396	0.047236656	20	169	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-19	1/2/19	GWHOL	GWHOL	GWHOL	22661	69	0	351	42340	69	328.42029	0.162966462	0	0	69	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-19	1/2/19	HOUSE	HOUSE	HOUSE	0	0	2919.2	31716.81	42340	0	0	0	0	0	0	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-19	1/2/19	NEG	NEG	NEG	3380123.82	9502	17761.05	159889.14	42340	9993	355.727617	22.4421351	1.09589041	464	9038	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	4	6	2	2	944.6	0	110.5	1055.1	116	3.44827586	236.15	1.72413793
Hotel1	2-Jan-19	1/2/19	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-19	1/2/19	QUAL	QUAL	QUAL	262270.31	941	0	30798.61	42340	1101	278.714463	2.22248465	0.375531412	159	782	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	1	2	0	1	185	0	0	185	116	0.862068966	185	0.862068966
Hotel1	2-Jan-19	1/2/19	RETAIL	RETAIL	RETAIL	2826041.72	9471	0	448704.84	42340	15071	298.388947	22.3689183	10.6542277	4511	4960	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	9	18	5	4	2154.39	0	378.55	2532.94	116	7.75862069	239.3766667	3.44827586
Hotel1	2-Jan-19	1/2/19	WHOL	WHOL	WHOL	60361.6	262	0	8927.98	42340	454	230.387786	0.618800189	0.413320737	175	87	81	0	0	264.6425	48.2758621	12.9310345	41	1339.11	116	0	15	14819.98	56	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-19	1/3/19	COMP	COMP	COMP	209	138	0	1893.06	42340	154	1.51449275	0.325932924	0.028341993	12	126	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	1	1	1	0	0	0	0	0	116	0.862068966	0	0
Hotel1	3-Jan-19	1/3/19	CONT	CONT	CONT	0	0	0	0	42340	0	0	0	0	0	0	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-19	1/3/19	DISC	DISC	DISC	1894684.74	7960	0	332390.83	42340	13111	238.025721	18.8001889	9.22531885	3906	4054	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	17	32	8	9	2988.93	0	783.61	3772.54	116	14.6551724	175.8194118	7.75862069
Hotel1	3-Jan-19	1/3/19	GASSOC	GASSOC	GASSOC	807051.25	2401	63950	23092.44	42340	2405	336.131299	5.67076051	0.018894662	8	2393	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-19	1/3/19	GCOR	GCOR	GCOR	2434712.7	5972	1384429.36	154960.33	42340	5966	407.687994	14.1048654	0.087387813	37	5935	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	30	30	30	0	9570	0	713	10283	116	25.862069	319	0
Hotel1	3-Jan-19	1/3/19	GSMERF	GSMERF	GSMERF	44043	189	2241	3490.39	42340	204	233.031746	0.446386396	0.047236656	20	169	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-19	1/3/19	GWHOL	GWHOL	GWHOL	22661	69	0	351	42340	69	328.42029	0.162966462	0	0	69	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-19	1/3/19	HOUSE	HOUSE	HOUSE	0	0	2919.2	31716.81	42340	0	0	0	0	0	0	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	0	0	0	0	0	0	16	16	116	0	0	0
Hotel1	3-Jan-19	1/3/19	NEG	NEG	NEG	3380123.82	9502	17761.05	159889.14	42340	9993	355.727617	22.4421351	1.09589041	464	9038	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	5	7	3	2	1099.6	0	5	1104.6	116	4.31034483	219.92	1.72413793
Hotel1	3-Jan-19	1/3/19	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-19	1/3/19	QUAL	QUAL	QUAL	262270.31	941	0	30798.61	42340	1101	278.714463	2.22248465	0.375531412	159	782	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	1	2	0	1	185	0	0	185	116	0.862068966	185	0.862068966
Hotel1	3-Jan-19	1/3/19	RETAIL	RETAIL	RETAIL	2826041.72	9471	0	448704.84	42340	15071	298.388947	22.3689183	10.6542277	4511	4960	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	8	16	3	5	1977	0	305.09	2282.09	116	6.89655172	247.125	4.31034483
Hotel1	3-Jan-19	1/3/19	WHOL	WHOL	WHOL	60361.6	262	0	8927.98	42340	454	230.387786	0.618800189	0.413320737	175	87	88	0	0	255.169839	53.4482759	14.6551724	45	1822.7	116	0	17	15820.53	62	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-19	1/4/19	COMP	COMP	COMP	209	138	0	1893.06	42340	154	1.51449275	0.325932924	0.028341993	12	126	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	1	1	1	0	0	0	0	0	116	0.862068966	0	0
Hotel1	4-Jan-19	1/4/19	CONT	CONT	CONT	0	0	0	0	42340	0	0	0	0	0	0	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-19	1/4/19	DISC	DISC	DISC	1894684.74	7960	0	332390.83	42340	13111	238.025721	18.8001889	9.22531885	3906	4054	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	16	33	7	9	2842.61	0	825.94	3668.55	116	13.7931034	177.663125	7.75862069
Hotel1	4-Jan-19	1/4/19	GASSOC	GASSOC	GASSOC	807051.25	2401	63950	23092.44	42340	2405	336.131299	5.67076051	0.018894662	8	2393	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-19	1/4/19	GCOR	GCOR	GCOR	2434712.7	5972	1384429.36	154960.33	42340	5966	407.687994	14.1048654	0.087387813	37	5935	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	30	30	30	0	9450	0	124	9574	116	25.862069	315	0
Hotel1	4-Jan-19	1/4/19	GSMERF	GSMERF	GSMERF	44043	189	2241	3490.39	42340	204	233.031746	0.446386396	0.047236656	20	169	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-19	1/4/19	GWHOL	GWHOL	GWHOL	22661	69	0	351	42340	69	328.42029	0.162966462	0	0	69	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-19	1/4/19	HOUSE	HOUSE	HOUSE	0	0	2919.2	31716.81	42340	0	0	0	0	0	0	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	0	0	0	0	0	0	9.4	9.4	116	0	0	0
Hotel1	4-Jan-19	1/4/19	NEG	NEG	NEG	3380123.82	9502	17761.05	159889.14	42340	9993	355.727617	22.4421351	1.09589041	464	9038	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	4	4	4	0	710.32	0	6726.19	7436.51	116	3.44827586	177.58	0
Hotel1	4-Jan-19	1/4/19	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-19	1/4/19	QUAL	QUAL	QUAL	262270.31	941	0	30798.61	42340	1101	278.714463	2.22248465	0.375531412	159	782	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	1	1	1	0	179	0	-44	135	116	0.862068966	179	0
Hotel1	4-Jan-19	1/4/19	RETAIL	RETAIL	RETAIL	2826041.72	9471	0	448704.84	42340	15071	298.388947	22.3689183	10.6542277	4511	4960	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	11	20	4	7	3529.04	0	423.77	3952.81	116	9.48275862	320.8218182	6.03448276
Hotel1	4-Jan-19	1/4/19	WHOL	WHOL	WHOL	60361.6	262	0	8927.98	42340	454	230.387786	0.618800189	0.413320737	175	87	89	0	0	265.253492	54.3103448	13.7931034	47	8065.3	116	0	16	16710.97	63	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-19	1/5/19	COMP	COMP	COMP	209	138	0	1893.06	42340	154	1.51449275	0.325932924	0.028341993	12	126	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	1	1	1	0	0	0	0	0	116	0.862068966	0	0
Hotel1	5-Jan-19	1/5/19	CONT	CONT	CONT	0	0	0	0	42340	0	0	0	0	0	0	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-19	1/5/19	DISC	DISC	DISC	1894684.74	7960	0	332390.83	42340	13111	238.025721	18.8001889	9.22531885	3906	4054	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	11	21	5	6	1968.26	0	517.29	2485.55	116	9.48275862	178.9327273	5.17241379
Hotel1	5-Jan-19	1/5/19	GASSOC	GASSOC	GASSOC	807051.25	2401	63950	23092.44	42340	2405	336.131299	5.67076051	0.018894662	8	2393	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-19	1/5/19	GCOR	GCOR	GCOR	2434712.7	5972	1384429.36	154960.33	42340	5966	407.687994	14.1048654	0.087387813	37	5935	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	38	37	38	0	14193	0	1081	15274	116	32.7586207	373.5	0
Hotel1	5-Jan-19	1/5/19	GSMERF	GSMERF	GSMERF	44043	189	2241	3490.39	42340	204	233.031746	0.446386396	0.047236656	20	169	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-19	1/5/19	GWHOL	GWHOL	GWHOL	22661	69	0	351	42340	69	328.42029	0.162966462	0	0	69	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-19	1/5/19	HOUSE	HOUSE	HOUSE	0	0	2919.2	31716.81	42340	0	0	0	0	0	0	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	0	0	0	0	0	0	50	50	116	0	0	0
Hotel1	5-Jan-19	1/5/19	NEG	NEG	NEG	3380123.82	9502	17761.05	159889.14	42340	9993	355.727617	22.4421351	1.09589041	464	9038	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	10	10	10	0	7485.32	0	259	7744.32	116	8.62068966	748.532	0
Hotel1	5-Jan-19	1/5/19	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-19	1/5/19	QUAL	QUAL	QUAL	262270.31	941	0	30798.61	42340	1101	278.714463	2.22248465	0.375531412	159	782	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	0	0	0	0	0	0	44	44	116	0	0	0
Hotel1	5-Jan-19	1/5/19	RETAIL	RETAIL	RETAIL	2826041.72	9471	0	448704.84	42340	15071	298.388947	22.3689183	10.6542277	4511	4960	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	14	20	8	6	5608.79	0	474.56	6083.35	116	12.0689655	400.6278571	5.17241379
Hotel1	5-Jan-19	1/5/19	WHOL	WHOL	WHOL	60361.6	262	0	8927.98	42340	454	230.387786	0.618800189	0.413320737	175	87	89	0	0	395.342838	63.7931034	10.3448276	62	2425.85	116	0	12	29255.37	74	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-19	1/6/19	COMP	COMP	COMP	209	138	0	1893.06	42340	154	1.51449275	0.325932924	0.028341993	12	126	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	0	0	0	0	0	0	11	11	116	0	0	0
Hotel1	6-Jan-19	1/6/19	CONT	CONT	CONT	0	0	0	0	42340	0	0	0	0	0	0	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-19	1/6/19	DISC	DISC	DISC	1894684.74	7960	0	332390.83	42340	13111	238.025721	18.8001889	9.22531885	3906	4054	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	1	2	0	1	1443	0	768.68	2211.68	116	0.862068966	1443	0.862068966
Hotel1	6-Jan-19	1/6/19	GASSOC	GASSOC	GASSOC	807051.25	2401	63950	23092.44	42340	2405	336.131299	5.67076051	0.018894662	8	2393	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-19	1/6/19	GCOR	GCOR	GCOR	2434712.7	5972	1384429.36	154960.33	42340	5966	407.687994	14.1048654	0.087387813	37	5935	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	44	45	42	2	49429	0	1197	50626	116	37.9310345	1123.386364	1.72413793
Hotel1	6-Jan-19	1/6/19	GSMERF	GSMERF	GSMERF	44043	189	2241	3490.39	42340	204	233.031746	0.446386396	0.047236656	20	169	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-19	1/6/19	GWHOL	GWHOL	GWHOL	22661	69	0	351	42340	69	328.42029	0.162966462	0	0	69	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-19	1/6/19	HOUSE	HOUSE	HOUSE	0	0	2919.2	31716.81	42340	0	0	0	0	0	0	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	0	0	0	0	0	0	68.44	68.44	116	0	0	0
Hotel1	6-Jan-19	1/6/19	NEG	NEG	NEG	3380123.82	9502	17761.05	159889.14	42340	9993	355.727617	22.4421351	1.09589041	464	9038	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	47	48	46	1	51379.1	0	3984	55363.1	116	40.5172414	1093.17234	0.862068966
Hotel1	6-Jan-19	1/6/19	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-19	1/6/19	QUAL	QUAL	QUAL	262270.31	941	0	30798.61	42340	1101	278.714463	2.22248465	0.375531412	159	782	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	0	0	0	0	0	0	250	250	116	0	0	0
Hotel1	6-Jan-19	1/6/19	RETAIL	RETAIL	RETAIL	2826041.72	9471	0	448704.84	42340	15071	298.388947	22.3689183	10.6542277	4511	4960	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	16	18	14	2	20172.78	0	1103.35	21276.13	116	13.7931034	1260.79875	1.72413793
Hotel1	6-Jan-19	1/6/19	WHOL	WHOL	WHOL	60361.6	262	0	8927.98	42340	454	230.387786	0.618800189	0.413320737	175	87	113	0	0	1133.55444	93.1034483	5.17241379	102	7382.47	116	0	6	122423.88	108	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-19	1/7/19	COMP	COMP	COMP	209	138	0	1893.06	42340	154	1.51449275	0.325932924	0.028341993	12	126	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-19	1/7/19	CONT	CONT	CONT	0	0	0	0	42340	0	0	0	0	0	0	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-19	1/7/19	DISC	DISC	DISC	1894684.74	7960	0	332390.83	42340	13111	238.025721	18.8001889	9.22531885	3906	4054	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	3	5	1	2	3148.51	0	87	3235.51	116	2.5862069	1049.503333	1.72413793
Hotel1	7-Jan-19	1/7/19	GASSOC	GASSOC	GASSOC	807051.25	2401	63950	23092.44	42340	2405	336.131299	5.67076051	0.018894662	8	2393	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	0	0	0	0	0	1000	0	1000	116	0	0	0
Hotel1	7-Jan-19	1/7/19	GCOR	GCOR	GCOR	2434712.7	5972	1384429.36	154960.33	42340	5966	407.687994	14.1048654	0.087387813	37	5935	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	44	45	42	2	49429	0	3681.25	53110.25	116	37.9310345	1123.386364	1.72413793
Hotel1	7-Jan-19	1/7/19	GSMERF	GSMERF	GSMERF	44043	189	2241	3490.39	42340	204	233.031746	0.446386396	0.047236656	20	169	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-19	1/7/19	GWHOL	GWHOL	GWHOL	22661	69	0	351	42340	69	328.42029	0.162966462	0	0	69	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-19	1/7/19	HOUSE	HOUSE	HOUSE	0	0	2919.2	31716.81	42340	0	0	0	0	0	0	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	0	0	0	0	0	0	152.32	152.32	116	0	0	0
Hotel1	7-Jan-19	1/7/19	NEG	NEG	NEG	3380123.82	9502	17761.05	159889.14	42340	9993	355.727617	22.4421351	1.09589041	464	9038	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	49	50	48	1	54446.1	0	3541.8	57987.9	116	42.2413793	1111.144898	0.862068966
Hotel1	7-Jan-19	1/7/19	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-19	1/7/19	QUAL	QUAL	QUAL	262270.31	941	0	30798.61	42340	1101	278.714463	2.22248465	0.375531412	159	782	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-19	1/7/19	RETAIL	RETAIL	RETAIL	2826041.72	9471	0	448704.84	42340	15071	298.388947	22.3689183	10.6542277	4511	4960	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	20	22	18	2	25888.42	0	-4021.43	21866.99	116	17.2413793	1294.421	1.72413793
Hotel1	7-Jan-19	1/7/19	WHOL	WHOL	WHOL	60361.6	262	0	8927.98	42340	454	230.387786	0.618800189	0.413320737	175	87	122	0	0	1145.79336	100	6.03448276	109	3440.94	116	1000	7	132912.03	116	0	0	0	0	0	0	0	0	0	116	0	0	0
