RESORT	BUSINESS_DATE	CHAR_BUSINESS_DATE	MARKET_CODE	CF_MASTER_SEQ	GROUP_NAME	S_REV_MKT	S_DEF_ROOMS_MKT	S_FB_REV_MKT	S_MISC_REV_MKT	MKT_RESORT_ROOM	GUEST_MKT	TOT_ARR_MKT	PER_OCC_MKT	PER_DOUBLE_MKT	DOUBLE_OCC_MKT	SINGLE_OCC_MKT	GUEST_DAY	ARRIVAL_DAY	ARRIVAL_MKT	TOT_ARR_DAY	PER_OCC_DAY	PER_DOUBLE_OCC_DAY	SINGLE_OCC_DAY	S_MISC_REV_DAY	DAY_RESORT_ROOM	S_FB_REV_DAY	DOUBLE_OCC_DAY	S_REV_DAY	S_DEF_ROOMS_DAY	ARR_TODAY	NO_DEFINITE_ROOMS	IN_GUEST	OCC_SINGLE	DOUBLE_OCC	REVENUE	FB_REV	OTHER_REV	TOTAL_REVENUE	RESORT_ROOM	PER_OCC	GET_ARR	MULTI_OCC_PER
Hotel1	1-Jan-17	1/1/17	QUAL	QUAL	QUAL	210660.54	785	0	17217.24	42340	1109	268.357376	1.85403873	0.630609353	267	518	168	0	0	222.955783	71.5517241	52.5862069	22	1518.84	116	0	61	18505.33	83	0	4	8	1	3	944.46	0	67	1011.46	116	3.44827586	236.115	2.5862069
Hotel1	1-Jan-17	1/1/17	RETAIL	RETAIL	RETAIL	2867840	8986	500	288633.42	42340	16285	319.145337	21.2234294	12.0547945	5104	3882	168	0	0	222.955783	71.5517241	52.5862069	22	1518.84	116	0	61	18505.33	83	0	27	61	7	20	6542.77	0	415.19	6957.96	116	23.2758621	242.3248148	17.2413793
Hotel1	1-Jan-17	1/1/17	WHOL	WHOL	WHOL	248302.49	1180	0	10531.72	42340	2244	210.425839	2.78696268	2.08786018	884	296	168	0	0	222.955783	71.5517241	52.5862069	22	1518.84	116	0	61	18505.33	83	0	1	2	0	1	130	0	41	171	116	0.862068966	130	0.862068966
Hotel1	2-Jan-17	1/2/17	AR	AR	AR	0	0	0	0	42340	0	0	0	0	0	0	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-17	1/2/17	COMP	COMP	COMP	0	317	0	2111.22	42340	343	0	0.748700992	0.061407652	26	291	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-17	1/2/17	DISC	DISC	DISC	2704549.92	11229	200	304865.84	42340	21376	240.854032	26.5210203	17.4917336	7406	3823	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	27	52	6	21	5672.55	0	1087	6759.55	116	23.2758621	210.0944444	18.1034483
Hotel1	2-Jan-17	1/2/17	GASSOC	GASSOC	GASSOC	272910	759	41187.72	6420.04	42340	790	359.565217	1.79263108	0.073216816	31	728	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-17	1/2/17	GCOR	GCOR	GCOR	1530162.34	4777	620649.64	130252.92	42340	5079	320.318681	11.2824752	0.727444497	308	4469	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	1	1	1	0	189	0	23	212	116	0.862068966	189	0
Hotel1	2-Jan-17	1/2/17	GSMERF	GSMERF	GSMERF	45759.1	170	0	5278.07	42340	202	269.171176	0.401511573	0.073216816	31	139	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-17	1/2/17	GWHOL	GWHOL	GWHOL	10619	41	0	1554	42340	41	259	0.096835144	0	0	41	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-17	1/2/17	HOUSE	HOUSE	HOUSE	-349	0	699942.48	-10079.83	42340	0	0	0	0	0	0	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-17	1/2/17	NEG	NEG	NEG	3133010.95	10003	17011.86	100826.38	42340	10358	313.207133	23.6254133	0.77231932	327	9676	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	1	1	1	0	239	0	0	239	116	0.862068966	239	0
Hotel1	2-Jan-17	1/2/17	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Jan-17	1/2/17	QUAL	QUAL	QUAL	210660.54	785	0	17217.24	42340	1109	268.357376	1.85403873	0.630609353	267	518	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	0	0	0	0	0	0	39	39	116	0	0	0
Hotel1	2-Jan-17	1/2/17	RETAIL	RETAIL	RETAIL	2867840	8986	500	288633.42	42340	16285	319.145337	21.2234294	12.0547945	5104	3882	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	18	43	6	12	4075.45	0	453.95	4529.4	116	15.5172414	226.4138889	10.3448276
Hotel1	2-Jan-17	1/2/17	WHOL	WHOL	WHOL	248302.49	1180	0	10531.72	42340	2244	210.425839	2.78696268	2.08786018	884	296	98	0	0	215.104167	41.3793103	28.4482759	15	1602.95	116	0	33	10325	48	0	1	1	1	0	149	0	0	149	116	0.862068966	149	0
Hotel1	3-Jan-17	1/3/17	AR	AR	AR	0	0	0	0	42340	0	0	0	0	0	0	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-17	1/3/17	COMP	COMP	COMP	0	317	0	2111.22	42340	343	0	0.748700992	0.061407652	26	291	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-17	1/3/17	DISC	DISC	DISC	2704549.92	11229	200	304865.84	42340	21376	240.854032	26.5210203	17.4917336	7406	3823	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	22	44	4	18	5099.36	0	430	5529.36	116	18.9655172	231.7890909	15.5172414
Hotel1	3-Jan-17	1/3/17	GASSOC	GASSOC	GASSOC	272910	759	41187.72	6420.04	42340	790	359.565217	1.79263108	0.073216816	31	728	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-17	1/3/17	GCOR	GCOR	GCOR	1530162.34	4777	620649.64	130252.92	42340	5079	320.318681	11.2824752	0.727444497	308	4469	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	29	29	29	0	9831	0	62	9893	116	25	339	0
Hotel1	3-Jan-17	1/3/17	GSMERF	GSMERF	GSMERF	45759.1	170	0	5278.07	42340	202	269.171176	0.401511573	0.073216816	31	139	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-17	1/3/17	GWHOL	GWHOL	GWHOL	10619	41	0	1554	42340	41	259	0.096835144	0	0	41	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-17	1/3/17	HOUSE	HOUSE	HOUSE	-349	0	699942.48	-10079.83	42340	0	0	0	0	0	0	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-17	1/3/17	NEG	NEG	NEG	3133010.95	10003	17011.86	100826.38	42340	10358	313.207133	23.6254133	0.77231932	327	9676	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	2	2	2	0	488	0	744.65	1232.65	116	1.72413793	244	0
Hotel1	3-Jan-17	1/3/17	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-17	1/3/17	QUAL	QUAL	QUAL	210660.54	785	0	17217.24	42340	1109	268.357376	1.85403873	0.630609353	267	518	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Jan-17	1/3/17	RETAIL	RETAIL	RETAIL	2867840	8986	500	288633.42	42340	16285	319.145337	21.2234294	12.0547945	5104	3882	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	19	44	6	13	4416.56	0	8920.31	13336.87	116	16.3793103	232.4505263	11.2068966
Hotel1	3-Jan-17	1/3/17	WHOL	WHOL	WHOL	248302.49	1180	0	10531.72	42340	2244	210.425839	2.78696268	2.08786018	884	296	120	0	0	274.43726	62.9310345	26.7241379	42	10156.96	116	0	31	20033.92	73	0	1	1	1	0	199	0	0	199	116	0.862068966	199	0
Hotel1	4-Jan-17	1/4/17	AR	AR	AR	0	0	0	0	42340	0	0	0	0	0	0	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-17	1/4/17	COMP	COMP	COMP	0	317	0	2111.22	42340	343	0	0.748700992	0.061407652	26	291	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	1	1	1	0	0	0	0	0	116	0.862068966	0	0
Hotel1	4-Jan-17	1/4/17	DISC	DISC	DISC	2704549.92	11229	200	304865.84	42340	21376	240.854032	26.5210203	17.4917336	7406	3823	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	26	50	9	17	6064.62	0	136	6200.62	116	22.4137931	233.2546154	14.6551724
Hotel1	4-Jan-17	1/4/17	GASSOC	GASSOC	GASSOC	272910	759	41187.72	6420.04	42340	790	359.565217	1.79263108	0.073216816	31	728	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-17	1/4/17	GCOR	GCOR	GCOR	1530162.34	4777	620649.64	130252.92	42340	5079	320.318681	11.2824752	0.727444497	308	4469	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	30	30	30	0	10170	0	76	10246	116	25.862069	339	0
Hotel1	4-Jan-17	1/4/17	GSMERF	GSMERF	GSMERF	45759.1	170	0	5278.07	42340	202	269.171176	0.401511573	0.073216816	31	139	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-17	1/4/17	GWHOL	GWHOL	GWHOL	10619	41	0	1554	42340	41	259	0.096835144	0	0	41	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-17	1/4/17	HOUSE	HOUSE	HOUSE	-349	0	699942.48	-10079.83	42340	0	0	0	0	0	0	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-17	1/4/17	NEG	NEG	NEG	3133010.95	10003	17011.86	100826.38	42340	10358	313.207133	23.6254133	0.77231932	327	9676	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	4	4	4	0	958.7	0	5	963.7	116	3.44827586	239.675	0
Hotel1	4-Jan-17	1/4/17	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	4-Jan-17	1/4/17	QUAL	QUAL	QUAL	210660.54	785	0	17217.24	42340	1109	268.357376	1.85403873	0.630609353	267	518	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	2	2	2	0	443.88	0	0	443.88	116	1.72413793	221.94	0
Hotel1	4-Jan-17	1/4/17	RETAIL	RETAIL	RETAIL	2867840	8986	500	288633.42	42340	16285	319.145337	21.2234294	12.0547945	5104	3882	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	16	29	10	6	4129.5	0	158.02	4287.52	116	13.7931034	258.09375	5.17241379
Hotel1	4-Jan-17	1/4/17	WHOL	WHOL	WHOL	248302.49	1180	0	10531.72	42340	2244	210.425839	2.78696268	2.08786018	884	296	117	0	0	274.57125	68.9655172	19.8275862	57	375.02	116	0	23	21965.7	80	0	1	1	1	0	199	0	0	199	116	0.862068966	199	0
Hotel1	5-Jan-17	1/5/17	AR	AR	AR	0	0	0	0	42340	0	0	0	0	0	0	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-17	1/5/17	COMP	COMP	COMP	0	317	0	2111.22	42340	343	0	0.748700992	0.061407652	26	291	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	0	0	0	0	0	0	7	7	116	0	0	0
Hotel1	5-Jan-17	1/5/17	DISC	DISC	DISC	2704549.92	11229	200	304865.84	42340	21376	240.854032	26.5210203	17.4917336	7406	3823	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	29	64	10	19	5926.31	0	351	6277.31	116	25	204.3555172	16.3793103
Hotel1	5-Jan-17	1/5/17	GASSOC	GASSOC	GASSOC	272910	759	41187.72	6420.04	42340	790	359.565217	1.79263108	0.073216816	31	728	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-17	1/5/17	GCOR	GCOR	GCOR	1530162.34	4777	620649.64	130252.92	42340	5079	320.318681	11.2824752	0.727444497	308	4469	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	30	30	30	0	10170	0	78	10248	116	25.862069	339	0
Hotel1	5-Jan-17	1/5/17	GSMERF	GSMERF	GSMERF	45759.1	170	0	5278.07	42340	202	269.171176	0.401511573	0.073216816	31	139	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-17	1/5/17	GWHOL	GWHOL	GWHOL	10619	41	0	1554	42340	41	259	0.096835144	0	0	41	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-17	1/5/17	HOUSE	HOUSE	HOUSE	-349	0	699942.48	-10079.83	42340	0	0	0	0	0	0	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	0	0	0	0	0	0	68	68	116	0	0	0
Hotel1	5-Jan-17	1/5/17	NEG	NEG	NEG	3133010.95	10003	17011.86	100826.38	42340	10358	313.207133	23.6254133	0.77231932	327	9676	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	6	6	6	0	1397.7	0	9	1406.7	116	5.17241379	232.95	0
Hotel1	5-Jan-17	1/5/17	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	5-Jan-17	1/5/17	QUAL	QUAL	QUAL	210660.54	785	0	17217.24	42340	1109	268.357376	1.85403873	0.630609353	267	518	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	4	5	3	1	851.31	0	33	884.31	116	3.44827586	212.8275	0.862068966
Hotel1	5-Jan-17	1/5/17	RETAIL	RETAIL	RETAIL	2867840	8986	500	288633.42	42340	16285	319.145337	21.2234294	12.0547945	5104	3882	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	7	10	5	2	1522.05	0	450.14	1972.19	116	6.03448276	217.4357143	1.72413793
Hotel1	5-Jan-17	1/5/17	WHOL	WHOL	WHOL	248302.49	1180	0	10531.72	42340	2244	210.425839	2.78696268	2.08786018	884	296	119	0	0	238.797013	66.3793103	19.8275862	54	996.14	116	0	23	18387.37	77	0	1	4	0	1	-1480	0	0	-1480	116	0.862068966	-1480	0.862068966
Hotel1	6-Jan-17	1/6/17	AR	AR	AR	0	0	0	0	42340	0	0	0	0	0	0	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-17	1/6/17	COMP	COMP	COMP	0	317	0	2111.22	42340	343	0	0.748700992	0.061407652	26	291	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-17	1/6/17	DISC	DISC	DISC	2704549.92	11229	200	304865.84	42340	21376	240.854032	26.5210203	17.4917336	7406	3823	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	28	70	3	25	5941.67	0	2896.98	8838.65	116	24.137931	212.2025	21.5517241
Hotel1	6-Jan-17	1/6/17	GASSOC	GASSOC	GASSOC	272910	759	41187.72	6420.04	42340	790	359.565217	1.79263108	0.073216816	31	728	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-17	1/6/17	GCOR	GCOR	GCOR	1530162.34	4777	620649.64	130252.92	42340	5079	320.318681	11.2824752	0.727444497	308	4469	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	30	30	30	0	10969	0	93	11062	116	25.862069	365.6333333	0
Hotel1	6-Jan-17	1/6/17	GSMERF	GSMERF	GSMERF	45759.1	170	0	5278.07	42340	202	269.171176	0.401511573	0.073216816	31	139	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-17	1/6/17	GWHOL	GWHOL	GWHOL	10619	41	0	1554	42340	41	259	0.096835144	0	0	41	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-17	1/6/17	HOUSE	HOUSE	HOUSE	-349	0	699942.48	-10079.83	42340	0	0	0	0	0	0	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	0	0	0	0	0	0	32	32	116	0	0	0
Hotel1	6-Jan-17	1/6/17	NEG	NEG	NEG	3133010.95	10003	17011.86	100826.38	42340	10358	313.207133	23.6254133	0.77231932	327	9676	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	4	4	4	0	906.6	0	3	909.6	116	3.44827586	226.65	0
Hotel1	6-Jan-17	1/6/17	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	6-Jan-17	1/6/17	QUAL	QUAL	QUAL	210660.54	785	0	17217.24	42340	1109	268.357376	1.85403873	0.630609353	267	518	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	2	3	1	1	407.43	0	45	452.43	116	1.72413793	203.715	0.862068966
Hotel1	6-Jan-17	1/6/17	RETAIL	RETAIL	RETAIL	2867840	8986	500	288633.42	42340	16285	319.145337	21.2234294	12.0547945	5104	3882	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	20	33	10	10	7868.23	0	915.95	8784.18	116	17.2413793	393.4115	8.62068966
Hotel1	6-Jan-17	1/6/17	WHOL	WHOL	WHOL	248302.49	1180	0	10531.72	42340	2244	210.425839	2.78696268	2.08786018	884	296	144	0	0	308.963882	73.2758621	31.8965517	48	3985.93	116	0	37	26261.93	85	0	1	4	0	1	169	0	0	169	116	0.862068966	169	0.862068966
Hotel1	7-Jan-17	1/7/17	AR	AR	AR	0	0	0	0	42340	0	0	0	0	0	0	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-17	1/7/17	COMP	COMP	COMP	0	317	0	2111.22	42340	343	0	0.748700992	0.061407652	26	291	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	1	1	1	0	0	0	0	0	116	0.862068966	0	0
Hotel1	7-Jan-17	1/7/17	DISC	DISC	DISC	2704549.92	11229	200	304865.84	42340	21376	240.854032	26.5210203	17.4917336	7406	3823	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	24	53	5	19	5578.19	0	277.85	5856.04	116	20.6896552	232.4245833	16.3793103
Hotel1	7-Jan-17	1/7/17	GASSOC	GASSOC	GASSOC	272910	759	41187.72	6420.04	42340	790	359.565217	1.79263108	0.073216816	31	728	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-17	1/7/17	GCOR	GCOR	GCOR	1530162.34	4777	620649.64	130252.92	42340	5079	320.318681	11.2824752	0.727444497	308	4469	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	9	9	9	0	7191	0	84	7275	116	7.75862069	799	0
Hotel1	7-Jan-17	1/7/17	GSMERF	GSMERF	GSMERF	45759.1	170	0	5278.07	42340	202	269.171176	0.401511573	0.073216816	31	139	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-17	1/7/17	GWHOL	GWHOL	GWHOL	10619	41	0	1554	42340	41	259	0.096835144	0	0	41	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-17	1/7/17	HOUSE	HOUSE	HOUSE	-349	0	699942.48	-10079.83	42340	0	0	0	0	0	0	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-17	1/7/17	NEG	NEG	NEG	3133010.95	10003	17011.86	100826.38	42340	10358	313.207133	23.6254133	0.77231932	327	9676	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	7	7	7	0	1624	0	251	1875	116	6.03448276	232	0
Hotel1	7-Jan-17	1/7/17	PSBY	PSBY	PSBY	0	0	0	0	42340	0	0	0	0	0	0	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	7-Jan-17	1/7/17	QUAL	QUAL	QUAL	210660.54	785	0	17217.24	42340	1109	268.357376	1.85403873	0.630609353	267	518	119	0	0	376.329306	62.0689655	29.3103448	38	3568.75	116	0	34	27095.71	72	0	4	5	3	1	835.11	0	12	847.11	116	3.44827586	208.7775	0.862068966
